pr_number,created_at,hours_to_review
4766,2023-09-06 11:38:35,1.33
4765,2023-09-06 11:11:53,0.15
4764,2023-09-06 08:22:26,1.67
4763,2023-09-05 20:56:37,17.44
4762,2023-09-05 16:18:34,20.92
4761,2023-09-05 15:48:47,0.16
4760,2023-09-05 13:11:57,2.2
4759,2023-09-05 11:00:33,1.81
4758,2023-09-05 10:55:44,1.67
4757,2023-09-05 00:42:12,12.52
4755,2023-09-04 16:58:18,18.63
4754,2023-09-04 14:02:06,0.43
4753,2023-09-04 11:32:10,25.06
4752,2023-09-04 09:29:46,75.97
4751,2023-09-02 10:31:55,5308.22
4750,2023-09-01 19:19:32,96.26
4749,2023-09-01 14:32:56,0.79
4748,2023-09-01 10:26:33,23.16
4746,2023-08-31 18:44:48,0.77
4745,2023-08-31 18:35:32,159.78
4744,2023-08-31 18:25:02,0.99
4743,2023-08-31 18:10:35,191.64
4742,2023-08-31 17:53:53,0.03
4741,2023-08-31 17:26:27,1.94
4740,2023-08-31 17:11:53,971.3
4739,2023-08-31 16:24:58,2.95
4738,2023-08-31 15:42:23,141.28
4737,2023-08-31 14:35:29,269.63
4736,2023-08-31 13:53:07,1.18
4735,2023-08-31 11:27:10,0.18
4734,2023-08-31 10:47:42,3.68
4733,2023-08-31 10:18:19,0.09
4732,2023-08-31 02:50:22,10.69
4731,2023-08-30 20:48:03,0.35
4730,2023-08-30 20:34:44,0.47
4729,2023-08-30 20:18:01,17.18
4728,2023-08-30 19:36:36,0.87
4726,2023-08-30 14:59:53,27.28
4725,2023-08-30 14:18:18,20.34
4723,2023-08-30 09:04:49,0.67
4722,2023-08-29 18:00:08,47.51
4721,2023-08-29 17:08:45,68.87
4720,2023-08-29 16:28:05,18.31
4718,2023-08-29 13:50:31,70.87
4717,2023-08-29 12:23:35,0.35
4716,2023-08-29 10:56:30,334.83
4715,2023-08-29 08:00:27,77.66
4714,2023-08-28 21:25:08,21.34
4713,2023-08-28 20:06:06,1.44
4712,2023-08-28 18:50:09,0.22
4711,2023-08-28 17:36:48,1.41
4710,2023-08-28 16:55:17,5738.69
4709,2023-08-28 15:30:56,94.49
4708,2023-08-28 14:06:50,1.36
4707,2023-08-28 11:18:36,0.14
4706,2023-08-28 10:40:32,0.6
4705,2023-08-27 11:00:42,268.15
4704,2023-08-26 12:46:49,45.13
4703,2023-08-26 11:24:53,103.33
4702,2023-08-25 22:37:05,335.39
4701,2023-08-25 20:39:43,1.26
4700,2023-08-25 20:20:38,423.44
4699,2023-08-25 19:36:18,38.11
4698,2023-08-25 19:13:43,0.66
4697,2023-08-25 15:15:01,1.39
4696,2023-08-25 14:20:37,1.3
4695,2023-08-25 14:14:36,67.39
4694,2023-08-25 12:54:52,1.48
4693,2023-08-25 00:53:52,17.27
4692,2023-08-24 22:22:28,348.27
4691,2023-08-24 21:21:59,112.26
4690,2023-08-24 20:16:00,61.9
4689,2023-08-24 20:06:20,0.24
4688,2023-08-24 19:37:22,350.21
4687,2023-08-24 16:52:36,814.16
4686,2023-08-24 16:50:51,112.68
4685,2023-08-24 16:23:53,1.23
4684,2023-08-24 14:52:06,3.58
4683,2023-08-24 13:31:44,646.77
4682,2023-08-24 05:02:23,131.47
4681,2023-08-23 21:14:43,17.65
4680,2023-08-23 18:27:18,328.99
4679,2023-08-23 17:51:46,210.89
4678,2023-08-23 15:28:20,450.51
4677,2023-08-23 14:55:20,2635.05
4676,2023-08-23 14:49:29,0.1
4675,2023-08-23 14:41:57,0.0
4674,2023-08-23 13:30:10,0.0
4673,2023-08-23 07:50:38,194.73
4672,2023-08-23 04:25:30,0.79
4671,2023-08-23 04:10:03,544.44
4670,2023-08-22 20:00:59,858.91
4669,2023-08-22 18:28:03,10.15
4668,2023-08-22 18:20:56,165.79
4667,2023-08-22 17:57:37,48.61
4666,2023-08-22 17:11:44,0.11
4665,2023-08-22 15:19:33,47.25
4664,2023-08-22 12:34:12,0.05
4663,2023-08-22 12:33:13,0.9
4662,2023-08-22 11:39:28,1.92
4661,2023-08-22 04:26:22,3916.68
4660,2023-08-21 20:56:56,64.35
4659,2023-08-21 18:28:41,68.21
4658,2023-08-21 18:15:59,11.25
4657,2023-08-21 15:51:46,0.02
4656,2023-08-21 15:28:10,0.22
4655,2023-08-21 15:12:08,217.27
4654,2023-08-21 14:50:15,2.86
4652,2023-08-21 12:26:03,0.03
4650,2023-08-21 11:56:08,0.41
4649,2023-08-21 10:04:07,1.47
4648,2023-08-17 21:12:50,614.56
4647,2023-08-17 19:42:44,96.34
4646,2023-08-17 18:26:27,0.62
4645,2023-08-17 17:55:18,98.14
4644,2023-08-17 17:34:26,310.26
4643,2023-08-17 14:42:23,95.75
4642,2023-08-17 10:33:18,7.42
4641,2023-08-17 08:15:52,633.42
4640,2023-08-17 08:09:48,319.59
4639,2023-08-17 06:33:57,194.9
4638,2023-08-16 20:51:04,17.9
4637,2023-08-16 20:35:15,0.11
4635,2023-08-16 09:15:12,197.69
4634,2023-08-15 19:33:18,144.52
4633,2023-08-15 14:29:36,0.3
4632,2023-08-15 13:04:13,5737.74
4631,2023-08-15 09:26:14,0.14
4630,2023-08-14 18:35:29,0.55
4629,2023-08-14 15:16:06,1.51
4628,2023-08-14 12:49:12,1.84
4627,2023-08-14 11:20:02,0.66
4626,2023-08-14 11:16:31,51.47
4625,2023-08-14 10:49:07,166.36
4624,2023-08-14 10:12:56,1.09
4621,2023-08-11 20:57:24,0.12
4620,2023-08-11 20:15:19,1.99
4618,2023-08-11 17:06:41,427.2
4616,2023-08-11 14:35:59,148.42
4615,2023-08-11 13:22:38,0.74
4614,2023-08-10 21:16:17,451.47
4613,2023-08-10 19:49:35,0.61
4612,2023-08-10 19:38:37,278.18
4611,2023-08-10 19:35:48,23.41
4610,2023-08-10 19:08:00,23.85
4609,2023-08-10 19:03:58,23.91
4608,2023-08-10 18:21:36,286.94
4607,2023-08-10 15:04:17,144.62
4606,2023-08-10 14:15:50,1.01
4605,2023-08-10 13:49:40,0.65
4604,2023-08-10 09:50:06,2.9
4603,2023-08-09 19:45:21,1.22
4602,2023-08-09 19:35:49,110.14
4601,2023-08-09 18:18:36,26.68
4600,2023-08-09 15:26:32,15.64
4599,2023-08-09 10:43:01,22.6
4597,2023-08-09 07:16:37,2.89
4595,2023-08-08 20:56:41,43.0
4594,2023-08-08 20:20:18,70.72
4593,2023-08-08 19:53:07,139.04
4592,2023-08-08 10:04:21,0.25
4591,2023-08-08 09:45:51,1.3
4590,2023-08-08 07:53:13,13609.51
4589,2023-08-08 07:15:00,1015.14
4588,2023-08-08 03:24:25,39.28
4587,2023-08-08 01:38:47,4207.94
4586,2023-08-07 21:09:23,0.1
4585,2023-08-07 20:23:33,0.95
4584,2023-08-07 20:19:16,93.25
4583,2023-08-07 14:40:02,385.71
4582,2023-08-07 09:45:54,169.44
4581,2023-08-06 11:18:27,95.88
4580,2023-08-05 02:47:05,49.7
4579,2023-08-04 22:17:34,2.36
4578,2023-08-04 22:12:30,0.03
4577,2023-08-04 18:20:54,0.13
4576,2023-08-04 14:55:44,0.23
4575,2023-08-04 13:50:10,0.03
4573,2023-08-04 10:33:26,150.12
4572,2023-08-04 09:23:46,5.84
4571,2023-08-04 09:16:10,78.78
4570,2023-08-04 04:19:01,5.37
4569,2023-08-03 21:30:25,499.49
4568,2023-08-03 20:46:24,190.19
4567,2023-08-03 19:51:24,286.65
4566,2023-08-03 16:57:52,288.57
4565,2023-08-03 15:11:54,265.71
4564,2023-08-03 14:51:54,67.36
4563,2023-08-03 13:52:45,3.78
4561,2023-08-02 16:48:17,0.76
4560,2023-08-02 14:37:50,46.43
4559,2023-08-02 14:26:28,139.92
4558,2023-08-02 11:41:35,142.64
4557,2023-08-02 11:35:27,0.17
4556,2023-08-02 10:11:23,0.2
4555,2023-08-02 00:36:47,65.54
4554,2023-08-01 19:54:05,65.68
4553,2023-08-01 19:37:22,0.17
4552,2023-08-01 17:18:29,41.12
4551,2023-08-01 15:14:50,2.03
4550,2023-08-01 15:01:18,3.02
4549,2023-08-01 13:08:47,17.95
4548,2023-08-01 11:54:57,57.58
4547,2023-08-01 11:19:01,46.09
4546,2023-08-01 09:43:47,0.1
4545,2023-08-01 09:32:49,74.1
4544,2023-08-01 03:30:03,6.4
4543,2023-07-31 20:08:35,354.29
4542,2023-07-31 18:56:11,361.06
4541,2023-07-31 17:27:40,503.11
4540,2023-07-31 16:29:59,0.38
4539,2023-07-29 12:17:52,67.28
4538,2023-07-28 20:01:11,257.35
4537,2023-07-28 17:58:31,0.9
4536,2023-07-28 17:47:56,0.07
4535,2023-07-28 17:09:14,0.04
4534,2023-07-28 11:21:28,103.21
4533,2023-07-28 10:39:32,6.38
4532,2023-07-28 10:07:25,175.95
4531,2023-07-28 10:05:28,0.03
4530,2023-07-28 09:55:35,985.0
4529,2023-07-28 09:54:13,176.17
4528,2023-07-28 09:41:26,70.55
4527,2023-07-27 19:26:29,288.96
4526,2023-07-27 19:18:28,451.82
4525,2023-07-27 18:13:03,453.48
4524,2023-07-27 17:03:18,17.3
4523,2023-07-27 16:52:32,1.04
4522,2023-07-27 16:46:25,17.56
4521,2023-07-27 16:24:50,93.67
4520,2023-07-27 15:37:46,1028.45
4519,2023-07-27 15:25:05,456.36
4518,2023-07-27 14:38:21,0.75
4517,2023-07-27 13:15:14,648.23
4516,2023-07-27 10:29:25,0.33
4515,2023-07-26 21:30:33,1.56
4514,2023-07-26 19:09:16,2.3
4513,2023-07-26 17:39:45,45.68
4512,2023-07-26 16:41:53,0.09
4511,2023-07-26 13:03:00,218.67
4510,2023-07-26 11:19:18,1.46
4509,2023-07-26 08:31:45,14.7
4508,2023-07-25 21:10:08,17.14
4507,2023-07-25 18:52:29,1.24
4506,2023-07-25 18:22:48,164.48
4505,2023-07-25 18:17:16,140.07
4504,2023-07-25 18:00:40,501.99
4503,2023-07-25 17:26:17,523.85
4502,2023-07-25 15:26:43,186.37
4499,2023-07-25 12:29:49,3.01
4498,2023-07-25 10:55:02,0.26
4497,2023-07-25 09:39:12,50.98
4496,2023-07-25 08:57:58,1.55
4495,2023-07-24 20:13:24,546.38
4494,2023-07-24 19:26:07,47.26
4493,2023-07-24 19:03:18,547.57
4492,2023-07-24 17:30:05,16.53
4491,2023-07-24 16:54:35,17.13
4490,2023-07-24 16:48:08,17.25
4489,2023-07-24 16:34:54,550.09
4488,2023-07-24 15:05:47,0.79
4487,2023-07-24 13:46:44,24.19
4486,2023-07-24 13:39:32,0.04
4485,2023-07-24 10:40:08,192.0
4484,2023-07-24 09:24:27,507.46
4483,2023-07-24 07:06:17,34.14
4482,2023-07-23 21:57:51,12.51
4481,2023-07-21 16:54:30,621.74
4480,2023-07-21 15:20:20,67.03
4479,2023-07-20 21:24:45,642.31
4478,2023-07-20 19:59:38,764.59
4477,2023-07-20 15:58:59,448.59
4476,2023-07-20 15:35:34,0.21
4475,2023-07-20 15:24:06,0.14
4474,2023-07-20 14:51:24,311.13
4473,2023-07-20 14:13:31,153.05
4472,2023-07-19 20:19:18,14.72
4471,2023-07-19 18:19:48,1.48
4470,2023-07-19 16:40:52,3.14
4469,2023-07-19 13:15:20,387.53
4468,2023-07-19 10:18:16,0.28
4467,2023-07-19 04:22:27,2176.24
4466,2023-07-18 20:36:55,836.63
4465,2023-07-18 19:52:23,837.39
4464,2023-07-18 16:58:32,160.97
4463,2023-07-18 16:34:33,161.54
4462,2023-07-18 15:36:38,17.9
4461,2023-07-18 15:19:55,162.85
4460,2023-07-18 14:22:04,0.48
4459,2023-07-18 11:31:10,1.14
4458,2023-07-18 11:11:12,334.38
4457,2023-07-18 10:53:30,868.92
4456,2023-07-18 09:05:14,11.69
4455,2023-07-18 09:02:38,0.65
4454,2023-07-18 08:52:18,2.13
4453,2023-07-18 01:20:05,6.34
4452,2023-07-17 20:30:52,14.39
4451,2023-07-17 20:01:52,181.71
4450,2023-07-17 19:01:37,255.67
4449,2023-07-17 18:52:18,0.08
4448,2023-07-17 18:50:16,13.56
4447,2023-07-17 18:21:16,14.15
4446,2023-07-17 18:14:08,187.87
4445,2023-07-17 17:20:39,0.16
4444,2023-07-17 17:00:34,0.24
4443,2023-07-17 16:48:00,0.7
4442,2023-07-17 15:27:47,378.32
4441,2023-07-17 13:45:01,358.97
4439,2023-07-15 21:54:22,1097.65
4438,2023-07-14 20:08:02,0.13
4437,2023-07-14 19:47:00,933.49
4436,2023-07-14 18:41:46,0.26
4435,2023-07-14 17:15:09,0.32
4434,2023-07-14 16:54:24,261.0
4433,2023-07-14 15:08:29,0.26
4432,2023-07-14 15:07:03,2.63
4431,2023-07-14 12:29:37,0.07
4430,2023-07-14 12:15:52,1.64
4429,2023-07-14 11:54:26,105.0
4428,2023-07-14 10:59:03,2.41
4427,2023-07-14 10:54:05,0.89
4426,2023-07-14 09:54:42,73.33
4424,2023-07-14 06:22:00,2837.8
4423,2023-07-13 20:22:03,2.1
4422,2023-07-13 20:05:23,935.1
4421,2023-07-13 19:39:22,89.11
4420,2023-07-13 17:52:24,1.72
4419,2023-07-13 17:27:52,16.09
4418,2023-07-13 17:07:31,0.25
4417,2023-07-13 16:14:18,1.18
4416,2023-07-13 15:32:52,92.94
4414,2023-07-13 13:03:25,0.09
4413,2023-07-13 10:37:01,23.59
4412,2023-07-12 20:34:26,0.08
4411,2023-07-12 18:23:32,0.03
4410,2023-07-12 17:47:17,0.68
4409,2023-07-12 15:42:15,3.93
4408,2023-07-12 14:47:36,0.22
4407,2023-07-12 14:42:44,18.7
4405,2023-07-12 12:43:20,2332.43
4404,2023-07-12 12:42:22,2332.47
4403,2023-07-12 12:42:11,2332.48
4402,2023-07-12 12:34:06,0.27
4400,2023-07-12 11:12:42,47.21
4399,2023-07-12 09:04:02,1.04
4398,2023-07-11 20:30:13,0.07
4397,2023-07-11 20:23:13,0.03
4396,2023-07-11 20:16:48,0.03
4395,2023-07-11 19:50:13,0.85
4394,2023-07-11 19:47:56,15.46
4393,2023-07-11 19:21:45,1005.92
4392,2023-07-11 19:09:15,0.46
4391,2023-07-11 17:50:32,49.75
4390,2023-07-11 16:50:37,1.09
4389,2023-07-11 14:26:53,1.98
4388,2023-07-11 14:19:31,23.3
4387,2023-07-11 13:34:37,0.07
4386,2023-07-11 10:05:24,0.27
4385,2023-07-11 08:26:31,26.79
4384,2023-07-11 01:18:59,2371.33
4383,2023-07-10 20:28:14,13.72
4382,2023-07-10 17:31:07,0.99
4381,2023-07-10 16:48:49,0.02
4380,2023-07-10 15:54:22,90.8
4379,2023-07-10 13:47:04,335.09
4378,2023-07-10 12:37:31,27.76
4377,2023-07-10 12:03:00,77.07
4376,2023-07-07 20:58:51,71.01
4375,2023-07-07 20:17:44,166.63
4374,2023-07-07 20:07:35,64.69
4373,2023-07-07 18:34:05,0.45
4372,2023-07-07 18:03:48,114.89
4371,2023-07-07 15:54:48,90.21
4370,2023-07-07 15:02:32,0.57
4369,2023-07-07 14:22:09,0.08
4368,2023-07-07 08:23:11,144.0
4366,2023-07-06 18:59:09,1.5
4365,2023-07-06 18:55:44,0.08
4364,2023-07-06 17:42:41,0.14
4363,2023-07-06 17:16:20,0.32
4362,2023-07-06 16:51:36,0.71
4361,2023-07-06 15:28:34,137.76
4360,2023-07-06 14:49:40,2.71
4359,2023-07-06 14:25:47,2.83
4358,2023-07-06 14:13:42,3.38
4357,2023-07-06 13:42:15,96.1
4356,2023-07-06 10:50:06,147.18
4355,2023-07-06 10:14:50,6.32
4354,2023-07-06 09:43:27,0.61
4353,2023-07-06 08:42:04,437.12
4352,2023-07-06 06:54:17,127.8
4351,2023-07-05 20:16:35,23.86
4349,2023-07-05 18:30:46,0.86
4348,2023-07-05 16:04:16,282.51
4347,2023-07-05 15:40:34,21.94
4346,2023-07-05 14:01:09,44.12
4345,2023-07-05 09:24:41,217.27
4344,2023-07-04 15:40:59,1199.99
4343,2023-07-04 08:20:29,1212.43
4342,2023-07-03 22:20:04,67.94
4341,2023-07-03 22:09:32,17.32
4340,2023-07-03 21:36:44,67.64
4339,2023-07-03 20:45:01,18.35
4338,2023-07-03 20:01:15,66.46
4337,2023-07-03 19:47:09,66.68
4336,2023-07-03 19:38:46,66.78
4335,2023-07-03 17:12:38,258.73
4334,2023-07-03 16:47:20,0.21
4333,2023-07-03 16:39:30,5.02
4332,2023-07-03 15:57:46,0.7
4330,2023-07-03 12:33:41,27.13
4329,2023-07-03 11:47:30,0.64
4328,2023-07-03 09:28:24,0.56
4327,2023-07-03 08:09:48,51.04
4326,2023-06-30 20:47:05,0.23
4325,2023-06-30 19:52:35,141.76
4324,2023-06-30 19:34:53,91.88
4323,2023-06-30 18:35:44,139.91
4322,2023-06-30 15:15:40,6960.87
4321,2023-06-30 09:28:11,2141.68
4320,2023-06-29 15:47:05,138.85
4319,2023-06-29 15:13:32,336.04
4317,2023-06-29 14:54:25,1.16
4316,2023-06-29 13:58:00,144.93
4315,2023-06-29 08:26:48,172.44
4314,2023-06-29 08:16:28,21.75
4313,2023-06-29 05:46:55,105.47
4312,2023-06-28 19:10:25,385.97
4311,2023-06-28 14:44:36,0.06
4310,2023-06-28 12:43:02,1.94
4309,2023-06-28 11:44:13,1.32
4308,2023-06-28 04:14:14,11.96
4307,2023-06-27 18:56:00,5.91
4306,2023-06-27 13:23:19,26.71
4305,2023-06-27 10:06:21,146.12
4304,2023-06-27 09:39:58,1542.12
4303,2023-06-26 21:05:10,12.78
4302,2023-06-26 20:07:30,157.93
4298,2023-06-23 19:30:51,0.12
4297,2023-06-23 19:00:38,71.15
4296,2023-06-23 18:27:23,0.16
4293,2023-06-23 16:22:16,0.09
4292,2023-06-23 14:05:48,793.23
4291,2023-06-23 12:55:20,0.37
4290,2023-06-23 10:50:51,2.46
4287,2023-06-22 16:01:00,522.33
4286,2023-06-22 15:28:38,523.9
4285,2023-06-22 14:29:40,123.47
4283,2023-06-22 13:03:06,9361.19
4282,2023-06-22 12:13:59,91.03
4281,2023-06-22 09:32:50,1.36
4280,2023-06-21 14:49:38,0.57
4279,2023-06-21 13:42:50,0.52
4278,2023-06-21 09:40:07,1155.13
4277,2023-06-21 08:44:53,123.39
4276,2023-06-21 08:35:55,22.62
4275,2023-06-20 21:11:01,0.42
4274,2023-06-20 20:54:43,134.2
4273,2023-06-20 20:32:57,0.31
4272,2023-06-20 16:40:25,0.13
4271,2023-06-20 15:25:14,74.15
4270,2023-06-20 12:27:54,18.76
4269,2023-06-20 11:28:49,0.78
4268,2023-06-20 11:23:32,311.73
4267,2023-06-20 10:35:38,0.01
4266,2023-06-20 09:24:15,142.23
4265,2023-06-19 20:44:55,45.07
4264,2023-06-19 20:26:41,0.31
4263,2023-06-19 18:58:05,21.58
4262,2023-06-19 18:56:36,382.34
4261,2023-06-19 17:27:23,2.33
4260,2023-06-19 15:12:12,18.97
4258,2023-06-19 05:41:01,8006.13
4257,2023-06-19 03:41:30,1.96
4256,2023-06-15 21:08:01,11.89
4255,2023-06-15 21:04:32,86.39
4254,2023-06-15 20:43:18,109.44
4253,2023-06-15 14:55:49,0.52
4252,2023-06-15 14:37:16,123.44
4251,2023-06-15 11:24:36,0.48
4248,2023-06-15 07:18:34,122.53
4247,2023-06-14 13:07:04,1.05
4246,2023-06-13 20:27:52,14.34
4245,2023-06-13 20:03:33,0.61
4244,2023-06-13 19:53:39,14.95
4243,2023-06-13 19:01:44,0.14
4242,2023-06-13 18:26:54,12.37
4241,2023-06-13 18:18:28,0.95
4240,2023-06-13 18:03:23,0.03
4239,2023-06-13 17:46:11,0.04
4238,2023-06-13 17:29:26,0.22
4237,2023-06-13 17:08:02,0.19
4236,2023-06-13 11:21:37,0.91
4235,2023-06-13 11:13:42,8.01
4234,2023-06-13 10:39:43,46.73
4233,2023-06-13 09:58:14,47.43
4232,2023-06-13 08:58:49,25.16
4231,2023-06-12 20:14:51,13.18
4230,2023-06-12 19:52:21,0.31
4229,2023-06-12 17:59:21,0.79
4228,2023-06-12 17:45:39,670.13
4227,2023-06-12 08:27:56,0.58
4225,2023-06-09 23:45:25,221.91
4224,2023-06-09 13:45:02,3.07
4223,2023-06-09 12:41:48,1106.62
4222,2023-06-09 10:10:22,0.2
4221,2023-06-08 20:43:42,15.22
4220,2023-06-08 18:30:57,113.7
4219,2023-06-08 16:51:22,16.57
4218,2023-06-08 16:33:46,24.34
4217,2023-06-08 16:06:25,25.94
4216,2023-06-08 09:48:13,102.31
4215,2023-06-08 08:18:33,104.2
4214,2023-06-08 05:22:50,3.11
4213,2023-06-07 17:08:15,116.07
4212,2023-06-07 11:30:59,17.68
4211,2023-06-07 08:34:06,7.83
4210,2023-06-06 20:44:15,12.38
4209,2023-06-06 18:43:45,0.1
4208,2023-06-06 18:17:39,208.49
4207,2023-06-06 16:37:52,0.43
4206,2023-06-06 16:24:59,0.78
4205,2023-06-06 15:32:47,1.67
4204,2023-06-06 15:20:06,1.91
4203,2023-06-06 13:59:46,2262.04
4202,2023-06-06 13:45:16,4.57
4201,2023-06-06 13:03:46,582.58
4200,2023-06-06 12:03:11,0.79
4199,2023-06-06 11:52:06,1.24
4198,2023-06-06 10:50:21,0.05
4197,2023-06-06 09:34:12,151.23
4196,2023-06-05 20:27:21,18.88
4195,2023-06-05 20:01:35,669.56
4194,2023-06-05 19:18:48,24.46
4193,2023-06-05 17:53:17,2.29
4192,2023-06-05 17:05:14,233.51
4191,2023-06-05 16:52:06,1074.44
4190,2023-06-05 15:04:24,165.45
4189,2023-06-05 09:45:39,56.18
4188,2023-06-05 09:37:31,67.58
4187,2023-06-05 07:25:08,6.65
4186,2023-06-05 07:13:53,894.89
4184,2023-06-02 15:39:39,89.97
4183,2023-06-02 14:09:15,0.11
4182,2023-06-02 13:14:29,0.23
4181,2023-06-02 13:01:53,411.23
4180,2023-06-01 23:11:48,10.44
4179,2023-06-01 23:08:34,0.02
4178,2023-06-01 22:59:46,0.0
4177,2023-06-01 20:04:31,0.44
4174,2023-06-01 17:55:04,0.04
4173,2023-06-01 14:05:04,0.1
4172,2023-06-01 12:04:47,2.08
4171,2023-05-31 20:30:54,14.22
4170,2023-05-31 15:46:45,474.78
4169,2023-05-31 09:09:30,0.12
4168,2023-05-31 09:02:58,0.28
4166,2023-05-30 20:39:28,977.95
4165,2023-05-30 19:59:59,13.4
4164,2023-05-30 19:14:32,41.03
4163,2023-05-30 16:12:45,47.67
4161,2023-05-30 09:10:29,74.0
4160,2023-05-29 22:25:50,402.84
4159,2023-05-29 15:48:00,218.18
4158,2023-05-28 11:28:42,81.44
4157,2023-05-28 07:36:42,3.22
4156,2023-05-27 19:32:06,2131.98
4155,2023-05-27 10:33:06,247.33
4154,2023-05-26 18:46:23,7676.02
4153,2023-05-26 14:52:14,3.24
4152,2023-05-26 14:22:51,0.54
4151,2023-05-26 13:23:22,268.44
4150,2023-05-26 10:58:36,0.82
4149,2023-05-26 09:57:00,4.67
4148,2023-05-26 07:09:37,2.46
4147,2023-05-25 18:50:54,14.99
4146,2023-05-25 18:48:11,615.3
4144,2023-05-25 15:53:26,1.79
4143,2023-05-25 15:48:09,0.34
4142,2023-05-25 15:33:31,22.78
4141,2023-05-25 13:55:05,331.92
4140,2023-05-25 11:04:03,22.47
4139,2023-05-25 06:28:42,5.01
4138,2023-05-25 05:20:54,33.07
4137,2023-05-24 23:59:53,12.82
4136,2023-05-24 21:43:22,43.37
4135,2023-05-24 17:47:57,1.69
4134,2023-05-24 15:00:56,47.58
4133,2023-05-24 13:59:44,0.4
4132,2023-05-24 13:17:38,1816.37
4131,2023-05-24 11:26:12,1.84
4127,2023-05-24 01:29:00,628.18
4126,2023-05-23 22:46:16,14.43
4125,2023-05-23 21:40:04,0.25
4124,2023-05-23 18:26:54,300.84
4123,2023-05-23 17:33:02,43.92
4122,2023-05-23 17:24:53,0.27
4121,2023-05-23 16:58:55,4.03
4119,2023-05-23 14:37:46,0.13
4118,2023-05-23 14:37:17,4.36
4117,2023-05-22 22:24:01,8.98
4116,2023-05-22 15:36:23,6.85
4115,2023-05-22 15:10:25,16.57
4114,2023-05-22 10:35:16,50.51
4113,2023-05-19 17:41:38,0.16
4112,2023-05-19 16:16:49,87.44
4111,2023-05-19 13:15:57,0.3
4110,2023-05-19 11:03:52,3.62
4109,2023-05-18 20:19:14,116.79
4107,2023-05-18 15:21:08,0.07
4106,2023-05-18 11:36:29,2.49
4105,2023-05-18 09:07:57,9.57
4104,2023-05-18 07:31:36,8.08
4103,2023-05-18 07:30:25,125.63
4102,2023-05-17 23:40:03,37.5
4099,2023-05-17 20:40:52,0.05
4097,2023-05-17 14:30:26,1.45
4096,2023-05-17 14:27:24,546.75
4094,2023-05-17 12:18:07,0.02
4093,2023-05-17 12:17:38,20.49
4092,2023-05-17 12:06:54,0.01
4091,2023-05-17 11:59:35,1.77
4090,2023-05-17 11:02:51,146.12
4088,2023-05-17 10:30:21,0.15
4087,2023-05-17 10:23:07,0.03
4085,2023-05-17 10:00:26,0.35
4084,2023-05-17 09:52:45,0.23
4083,2023-05-17 09:40:40,10228.55
4082,2023-05-17 09:15:12,147.62
4081,2023-05-17 09:13:40,1.32
4080,2023-05-17 09:13:03,1.4
4079,2023-05-17 09:06:16,1.11
4078,2023-05-17 08:49:43,0.9
4077,2023-05-17 08:46:05,3.93
4076,2023-05-17 08:41:25,51.31
4075,2023-05-16 18:23:53,0.4
4074,2023-05-16 14:50:57,2.37
4072,2023-05-16 14:29:53,47.24
4071,2023-05-16 12:01:05,22.82
4069,2023-05-15 19:37:27,429.21
4068,2023-05-15 17:35:35,14.02
4067,2023-05-15 16:14:09,0.39
4066,2023-05-15 14:44:52,22.67
4065,2023-05-15 14:41:52,3.97
4064,2023-05-15 09:15:47,4.43
4063,2023-05-12 20:50:33,94.19
4062,2023-05-12 11:09:29,119.3
4061,2023-05-11 21:04:09,0.52
4057,2023-05-11 16:26:19,18.83
4055,2023-05-11 13:46:00,123.4
4054,2023-05-11 13:04:54,0.04
4053,2023-05-11 12:49:40,1.41
4052,2023-05-11 10:08:54,1.2
4051,2023-05-11 10:06:44,1.64
4050,2023-05-11 08:21:38,11.6
4049,2023-05-10 15:37:37,306.19
4048,2023-05-10 15:11:22,1202.86
4047,2023-05-10 12:44:17,31.22
4046,2023-05-09 23:14:26,0.42
4045,2023-05-09 20:36:29,0.89
4044,2023-05-09 16:05:48,0.38
4043,2023-05-09 00:25:29,1502.21
4042,2023-05-08 19:47:19,2.46
4041,2023-05-08 19:03:55,0.04
4040,2023-05-08 18:55:01,0.07
4039,2023-05-08 08:35:20,73.99
4038,2023-05-05 15:33:22,0.3
4037,2023-05-05 12:35:59,0.03
4036,2023-05-05 11:36:09,99.15
4035,2023-05-05 11:24:40,91.72
4034,2023-05-05 11:20:58,431.57
4033,2023-05-05 10:03:31,80.25
4032,2023-05-05 09:44:09,1.05
4031,2023-05-05 07:28:32,3.3
4030,2023-05-04 19:36:05,1510.13
4029,2023-05-04 17:59:08,1002.46
4027,2023-05-04 15:25:11,0.12
4025,2023-05-04 10:18:22,0.19
4024,2023-05-04 07:49:21,129.82
4023,2023-05-03 20:15:49,1151.02
4022,2023-05-03 17:35:57,25.36
4021,2023-05-03 15:10:29,18.0
4020,2023-05-03 15:07:13,1.02
4019,2023-05-03 12:08:34,1033.01
4018,2023-05-03 09:52:45,717.35
4017,2023-05-02 22:59:14,9.83
4016,2023-05-02 15:33:18,19.28
4015,2023-05-02 12:32:52,1538.37
4014,2023-05-02 12:09:11,4.43
4013,2023-05-02 11:25:48,0.57
4012,2023-05-02 01:38:58,9.67
4011,2023-05-01 21:45:14,14.43
4010,2023-05-01 20:01:35,0.32
4009,2023-04-30 00:45:39,104.95
4008,2023-04-30 00:29:04,105.23
4007,2023-04-29 09:59:34,56.41
4006,2023-04-28 17:39:55,0.61
